techs,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand
2021-06-04 11:00:00,5.889,6.94989091,4.695872115,5.96068817,6.643103089,8.014703096,9.636,10.44218683
2021-06-04 12:00:00,6.405,7.182856967,4.457599076,6.483771434,7.225078762,8.15786589,9.954,8.855602113
2021-06-04 13:00:00,7.05,8.324041939,6.098808825,7.250065121,7.952801934,8.994475901,9.48,10.39356743
2021-06-04 14:00:00,7.345,8.666999327,5.856920552,7.425153377,8.28946998,8.981270378,9.208,10.10734776
2021-06-04 15:00:00,7.504,8.859521181,5.993742141,8.641838547,8.46327939,9.57182998,9.193,10.13881727
2021-06-04 16:00:00,7.607,8.975404766,6.066984395,7.69804583,8.580345656,9.7625,8.484,9.324351551
2021-06-04 17:00:00,7.172,7.29264188,5.71997125,7.257136285,8.088602983,9.148083261,7.659,8.464914142
2021-06-04 18:00:00,6.872,8.108801538,5.466316334,6.953643107,7.750878205,8.765677549,7.042,8.118851111
2021-06-04 19:00:00,6.642,7.837383435,5.753165174,6.719588891,7.813323561,8.472734259,6.316,6.407270734
2021-06-04 20:00:00,7.1,8.378405815,4.986077336,6.875809495,8.008492776,9.057337806,5.445,5.772147432
2021-06-04 21:00:00,7.556,9.515318453,5.838409586,8.426823483,8.521634913,9.607951735,4.771,3.580340797
2021-06-04 22:00:00,7.709,9.095712824,6.150224108,7.800411729,8.693791814,9.318371064,4.01,4.3517857
2021-06-04 23:00:00,7.81,9.216796914,6.230148215,7.904080061,8.365381836,9.964023504,3.198,3.417074994
2021-06-05 00:00:00,6.413,8.570127941,5.794004903,6.74170217,8.193271997,9.266646668,2.714,2.9913572
2021-06-05 01:00:00,6.56,7.608313191,5.666959628,7.113748394,7.928835009,8.967477661,2.514,2.086
2021-06-05 02:00:00,6.223,7.77785306,5.222813494,6.670278279,7.434436635,7.795680503,2.436,2.746420303
2021-06-05 03:00:00,5.556,7.098927036,4.798430988,4.9026611,7.183378071,7.674514605,2.373,2.780191797
2021-06-05 04:00:00,5.049,6.595919424,4.46303133,5.656891078,6.305006421,7.130489334,2.86,3.137087061
2021-06-05 05:00:00,5.046,7.576714517,4.243077819,5.405561861,6.061593529,6.932658016,2.854,2.086
2021-06-05 06:00:00,4.923,6.798463149,4.804566335,5.64593137,6.032310691,6.977442401,3.264,3.364324915
2021-06-05 07:00:00,5.095,6.757707745,4.685499379,5.796384077,6.459908587,7.30583103,3.782,7.691424603
2021-06-05 08:00:00,5.38,6.24690791,4.218568468,5.734690435,5.930916725,6.745025482,4.762,8.333952644
2021-06-05 09:00:00,5.915,6.305293696,3.950837986,5.011683099,5.7903217,6.32136722,5.702,9.730070864
2021-06-05 10:00:00,6.336,6.072956235,4.071015409,5.211154563,5.799778486,6.560029457,6.696,10.94328335
2021-06-05 11:00:00,6.875,6.680718301,4.516767684,6.203661903,6.385905503,7.223961928,7.074,11.19219934
2021-06-05 12:00:00,7.45,7.752198794,4.915748001,6.23697765,6.569691695,7.870560456,7.796,11.56194607
2021-06-05 13:00:00,7.542,8.566441541,5.022166567,6.875096139,7.663252727,8.692645668,7.419,10.97459539
2021-06-05 14:00:00,7.932,8.348508478,4.998536826,7.159561047,7.943980102,9.025203376,7.114,11.20305824
2021-06-05 15:00:00,8.436,8.520423963,5.758057351,7.306873937,8.070459647,9.209431123,6.712,10.49795377
2021-06-05 16:00:00,8.49,8.623347414,5.828907034,7.26447229,8.154925025,9.09283389,6.75,8.9654
2021-06-05 17:00:00,7.74,8.09188356,4.412701906,6.939533886,7.734629187,8.747788552,6.084,8.655632664
2021-06-05 18:00:00,7.278,7.595294575,5.134016432,6.513620657,7.259606173,8.21224352,6.376,7.611465789
2021-06-05 19:00:00,6.698,7.30535887,4.938094678,6.264701608,7.328123995,7.897209182,6.185,6.626788379
2021-06-05 20:00:00,6.114,8.18357975,5.266648991,6.720636192,7.490752283,9.251917876,5.776,6.078720189
2021-06-05 21:00:00,7.242,8.367010443,5.657638788,7.178088784,7.99978009,9.049755495,5.246,5.371615895
2021-06-05 22:00:00,7.333,8.552386687,5.782228438,7.334396142,7.789934295,8.679850643,4.685,4.477753701
2021-06-05 23:00:00,7.327,9.030182578,6.3675,7.435689714,8.287224469,9.374037611,3.731,2.376490929
2021-06-06 00:00:00,6.413,8.022923514,5.412078854,6.956666636,7.670570567,9.128784474,3.066,3.321969607
2021-06-06 01:00:00,6.56,7.500918474,5.235595072,6.643040629,7.404866225,8.373464877,2.758,3.079663076
2021-06-06 02:00:00,6.223,7.16650218,4.887088747,6.196381341,6.473253011,9.026420526,2.64,3.049585808
2021-06-06 03:00:00,5.556,6.55559568,4.430593062,6.736261498,6.266700133,7.087005498,2.618,3.070684697
2021-06-06 04:00:00,5.049,6.166699512,4.317628627,5.201270102,5.797138603,7.025340944,3.033,2.086
2021-06-06 05:00:00,5.046,5.834080323,3.943596447,4.906392414,5.576632233,6.307087284,2.992,3.532012683
2021-06-06 06:00:00,4.923,5.875041567,5.339851354,5.040377118,5.615736087,6.306234461,3.119,4.833884082
2021-06-06 07:00:00,5.095,6.347618424,4.290667521,5.443904172,6.033536095,6.862497455,3.558,6.886516913
2021-06-06 08:00:00,5.38,5.868346226,3.966542465,5.032585291,5.501893128,6.358227084,3.906,8.752190233
2021-06-06 09:00:00,5.915,5.694494453,3.848806269,4.73806432,5.443863788,6.156648675,4.428,10.55755285
2021-06-06 10:00:00,6.336,5.957342061,3.839598547,5.108743116,5.845544889,6.440215363,5.159,11.35345502
2021-06-06 11:00:00,6.875,6.609668301,4.467788258,5.504146569,6.317863365,7.142005681,5.781,11.41254063
2021-06-06 12:00:00,7.45,7.239447113,6.134764853,6.208222086,6.921134501,7.826255063,5.922,7.2381
2021-06-06 13:00:00,7.542,8.02145438,4.30368641,7.337600337,7.667263932,8.671649357,6.185,11.27513877
2021-06-06 14:00:00,7.932,8.39070394,5.790163055,7.195748885,8.252699162,7.753881397,6.294,11.02037511
2021-06-06 15:00:00,8.436,8.319370716,5.813532163,7.147640115,8.220960096,8.549907503,6.212,10.58628419
2021-06-06 16:00:00,8.49,8.744514614,5.91075686,7.499219581,8.358473459,9.453198659,5.824,11.10493989
2021-06-06 17:00:00,7.74,8.834332559,5.686362183,7.214473025,8.043387725,9.100163782,5.494,7.558085142
2021-06-06 18:00:00,7.278,8.073413338,5.695650857,6.924316322,7.707905443,8.726553076,5.919,7.370940752
2021-06-06 19:00:00,6.698,8.744222086,5.322636135,6.701056208,6.601144807,8.447004057,5.744,3.685581625
2021-06-06 20:00:00,6.114,8.366180105,6.3675,7.172190308,7.994061758,8.939193607,5.338,5.93860811
2021-06-06 21:00:00,7.242,8.907782482,6.021190814,7.637814553,8.514516306,9.618838371,4.868,5.292332451
2021-06-06 22:00:00,7.333,9.094152521,6.146346317,7.794090715,8.691376039,9.832056557,4.0,4.468288296
2021-06-06 23:00:00,7.327,9.209538651,6.228240281,7.901968433,8.808013443,9.928678122,3.045,3.57708379
2021-06-07 00:00:00,7.26,8.168726601,5.942244088,7.349245428,7.640601825,9.258884469,2.842,3.169082346
2021-06-07 01:00:00,7.028,8.292129946,5.605226767,7.110364747,7.930431807,8.963210681,2.791,2.505764258
2021-06-07 02:00:00,6.588,7.774452455,4.577035564,6.667343509,7.431023705,8.404656353,2.722,2.969879351
2021-06-07 03:00:00,6.012,7.095947849,4.794166154,6.086020307,6.782145479,7.779572057,2.69,2.938962521
2021-06-07 04:00:00,5.588,6.594585256,3.460901471,5.655241833,6.716615932,7.129198759,3.138,3.363997523
2021-06-07 05:00:00,5.374,6.34056157,4.286719373,4.582036269,6.062122009,6.855850148,3.216,3.528896225
2021-06-07 06:00:00,5.38,6.348870384,4.292487046,5.44440543,6.070096674,6.863462343,4.184,4.663845898
2021-06-07 07:00:00,5.74,6.979380858,4.579377942,5.809037554,6.474626245,7.251722356,6.276,5.964162093
2021-06-07 08:00:00,5.315,6.272097569,4.239627697,5.378882333,5.99525271,6.780545044,7.968,8.734529065
2021-06-07 09:00:00,5.15,6.07741583,4.108186068,5.211922768,5.764164493,6.481719639,9.529,10.38125334
2021-06-07 10:00:00,5.354,6.317512585,4.113205915,5.418521117,6.03921536,6.830369464,10.834,11.75698002
2021-06-07 11:00:00,5.889,6.948837214,4.696766543,5.959769869,6.642649326,7.512813377,10.798,11.68898186
2021-06-07 12:00:00,6.405,7.558428826,5.099809572,5.195198376,7.224708062,8.150863041,11.302,12.2593829
2021-06-07 13:00:00,7.05,8.242604183,6.172991259,7.136372303,7.952235515,8.796985916,10.82,11.8797159
2021-06-07 14:00:00,7.345,8.653139163,5.858750272,7.433222357,8.284888769,9.370143283,10.476,11.59826277
2021-06-07 15:00:00,7.504,8.855237923,5.986803352,7.594159403,8.463809787,9.572960918,9.844,10.8829651
2021-06-07 16:00:00,7.607,8.976414652,6.067775963,7.480400524,8.580461187,9.704965797,9.752,10.63662943
2021-06-07 17:00:00,7.172,8.463578914,4.353936047,7.277324145,8.090789063,9.149456328,8.202,8.7333752
2021-06-07 18:00:00,6.872,8.103838484,5.481523952,6.953537655,7.747644528,9.503915544,6.672,7.222954988
2021-06-07 19:00:00,6.642,6.834000698,5.297945982,6.721771279,7.255058693,8.473295185,5.578,6.383641939
2021-06-07 20:00:00,7.1,7.735000702,6.177056755,7.184016031,8.004556463,8.993894322,5.132,5.288533359
2021-06-07 21:00:00,7.556,8.916706906,6.026950192,7.647288941,8.575247196,9.639433342,4.658,5.403995648
2021-06-07 22:00:00,7.709,9.68381654,6.149153627,7.811746384,8.695530821,9.834508572,3.862,4.311359755
2021-06-07 23:00:00,7.81,9.216315049,6.229708853,8.434912915,8.940644199,9.7625,3.17,3.577568322
2021-06-08 00:00:00,7.26,8.500631703,6.839804992,7.347399027,8.038259491,9.265973604,2.946,3.22764527
2021-06-08 01:00:00,7.028,8.292900206,5.605575107,7.824496358,8.240180308,8.823766288,2.744,3.979736749
2021-06-08 02:00:00,6.588,7.773813996,5.254915292,6.772676594,8.395834477,8.406838598,2.695,3.020148339
2021-06-08 03:00:00,6.012,7.094928553,4.795801126,6.08453746,6.778095363,7.519085053,2.755,3.144802813
2021-06-08 04:00:00,5.588,6.595153949,4.455392058,5.65103621,5.699611808,7.129557722,3.234,3.760355973
2021-06-08 05:00:00,5.374,6.247153818,4.286652677,5.438361676,7.194708179,6.855736429,3.343,3.701203263
2021-06-08 06:00:00,5.38,5.877408947,4.301448656,5.44464884,6.068516872,6.86093103,4.728,4.855504525
2021-06-08 07:00:00,5.74,6.773609519,4.578804118,5.647666222,6.660485789,7.322658616,6.782,6.75344142
2021-06-08 08:00:00,5.315,7.659257028,4.240147305,5.37878741,5.995170848,6.780447339,8.359,7.654976556
2021-06-08 09:00:00,5.15,6.104869252,4.107934995,5.212527295,5.809909931,6.57073968,9.735,10.65693064
2021-06-08 10:00:00,5.354,6.318011791,4.270773804,5.418338132,6.039266763,6.815212611,10.785,12.00409166
2021-06-08 11:00:00,5.889,6.832633805,4.73118517,5.959618988,6.642616171,7.077552792,10.971,12.03229172
2021-06-08 12:00:00,6.405,7.55850942,5.093749613,6.575715369,7.406164319,8.17105271,11.106,12.23149999
2021-06-08 13:00:00,7.05,8.204447194,5.623538124,7.134666923,7.952343066,8.98788754,10.61,11.65993133
2021-06-08 14:00:00,7.345,8.66762026,5.858695126,7.434405317,8.285020779,9.338897873,10.62,11.5810413
2021-06-08 15:00:00,7.504,8.855425198,5.984118859,7.594560437,8.463976853,9.573158133,10.398,11.08265586
2021-06-08 16:00:00,7.607,8.457840858,6.048244322,7.061299329,8.576762506,9.724800934,9.764,10.63545316
2021-06-08 17:00:00,7.172,8.453151063,5.723768961,7.251950802,8.089896452,9.149432389,8.791,9.285805164
2021-06-08 18:00:00,6.872,8.217046983,5.527778409,7.549338104,8.876281762,8.766724068,7.609,7.633914949
2021-06-08 19:00:00,6.642,7.838358187,5.296626729,7.489274297,7.492115368,8.47297258,6.554,7.016091066
2021-06-08 20:00:00,7.1,8.480318463,5.667967544,7.180435796,8.008625548,9.114265847,5.516,4.34322438
2021-06-08 21:00:00,7.556,8.917562762,7.508214706,9.025814829,8.522944368,9.486043931,4.948,5.637681117
2021-06-08 22:00:00,7.709,9.095580774,7.669525634,7.801623363,8.69718116,9.7625,3.987,5.343989857
2021-06-08 23:00:00,7.81,9.216344008,6.229010782,7.904526975,8.921504912,9.963344173,3.265,3.68110406
2021-06-09 00:00:00,7.26,8.56697387,5.102621933,6.666778111,8.189154261,9.64302978,3.095,3.483589583
2021-06-09 01:00:00,7.028,8.715368248,5.607353101,6.821752152,7.927401941,8.989362065,2.852,2.086
2021-06-09 02:00:00,6.588,8.574018524,7.321001677,6.667153844,7.327974057,8.404512756,2.767,2.086
2021-06-09 03:00:00,6.012,7.100459984,4.795095555,6.084359308,6.781396964,8.170428715,2.796,3.066205121
2021-06-09 04:00:00,5.588,6.594906282,4.457306702,5.652377258,6.553993628,7.128602186,3.475,3.932531748
2021-06-09 05:00:00,5.374,6.341388381,4.096372133,6.70818847,5.521337778,6.825341314,3.352,3.708438674
2021-06-09 06:00:00,5.38,6.370459055,4.368040772,5.444467419,6.068519299,6.886222497,4.52,5.034349194
2021-06-09 07:00:00,5.74,6.435541175,4.578588632,5.808674231,6.474588872,7.322658593,7.012,7.26892383
2021-06-09 08:00:00,5.315,6.271421436,4.239591456,5.377561489,5.997004082,6.780805438,8.41,9.173543301
2021-06-09 09:00:00,5.15,6.53498839,4.10730691,5.316544407,5.491029423,6.569700467,10.05,10.08212183
2021-06-09 10:00:00,5.354,6.298438616,4.269269624,5.459927398,6.039158316,6.830232809,11.166,12.03232836
2021-06-09 11:00:00,5.889,6.948620963,4.68838245,6.31948317,6.642632406,7.518662121,11.328,12.33312328
2021-06-09 12:00:00,6.405,7.56342256,4.493019767,6.452825017,7.224724379,8.286828972,11.275,12.22193061
2021-06-09 13:00:00,7.05,8.319444677,5.69475746,7.129751832,7.952256922,8.993859602,10.438,11.34264527
2021-06-09 14:00:00,7.345,8.842151836,4.53511247,7.422884934,8.284993819,9.370086702,10.044,10.91069584
2021-06-09 15:00:00,7.504,8.909125411,5.985146676,7.594224001,8.451135393,9.587227578,9.532,10.91489402
2021-06-09 16:00:00,7.607,8.585415771,6.06815845,7.507797658,8.580496184,9.704440097,8.842,10.5318796
2021-06-09 17:00:00,7.172,8.46347296,5.759084582,6.75575059,8.869242467,9.149488821,7.617,9.418449788
2021-06-09 18:00:00,6.872,8.109431664,5.481479912,6.952339437,7.751457064,8.773704551,6.92,9.208621133
2021-06-09 19:00:00,6.642,7.914637402,5.298095234,6.625591919,7.492136132,8.473378819,6.148,5.764871307
2021-06-09 20:00:00,7.1,8.378456333,5.664052152,7.174590404,8.005948038,9.109273604,5.845,7.094638626
2021-06-09 21:00:00,7.556,8.91661095,5.507353451,7.646812663,8.522948924,9.639376292,5.504,5.965825209
2021-06-09 22:00:00,7.709,8.985830009,6.148950067,7.801247321,8.694776444,9.834554794,4.446,4.973008927
2021-06-09 23:00:00,7.81,9.216360156,6.227601063,7.903830678,9.7625,9.7625,3.666,4.109233233
2021-06-10 00:00:00,7.26,8.56722968,6.142105355,7.34858659,8.189081648,9.261148258,3.423,3.606928197
2021-06-10 01:00:00,7.028,8.293617755,5.561507342,7.51854497,8.101937655,8.622101793,2.981,3.233808874
2021-06-10 02:00:00,6.588,7.774297458,5.254987651,6.667152214,7.430687227,8.404460845,2.879,3.130531526
2021-06-10 03:00:00,6.012,7.094548243,4.795554511,6.084232244,6.779948077,7.744759849,2.812,3.056489062
2021-06-10 04:00:00,5.588,6.301457646,4.457304538,5.655139165,6.30316694,7.128923439,3.292,3.8090154
2021-06-10 05:00:00,5.374,6.341656125,4.286675151,4.872827806,5.394954329,6.849854775,3.502,3.701192075
2021-06-10 06:00:00,5.38,6.345769823,4.289275046,5.444635311,6.068023263,6.862595425,4.826,5.14190749
2021-06-10 07:00:00,5.74,6.795441682,4.578788715,5.814806021,6.47461584,7.271169654,6.474,7.096460276
2021-06-10 08:00:00,5.315,6.271964942,4.239565899,4.898190859,5.990924286,6.682958439,8.508,9.30282996
2021-06-10 09:00:00,5.15,6.07732791,4.765293208,5.211262235,5.807812878,6.56995839,9.76,9.518009478
2021-06-10 10:00:00,5.354,6.317467021,4.270706009,5.140664715,6.039019115,6.461862189,10.706,10.44227114
2021-06-10 11:00:00,5.889,6.949443491,4.705876595,5.959100396,6.658768782,7.016365966,11.011,11.16321196
2021-06-10 12:00:00,6.405,7.087621849,5.064076606,6.481948602,7.224618019,8.102777899,11.338,10.13795912
2021-06-10 13:00:00,7.05,8.208575684,5.104575798,7.123962263,9.187759129,8.992315521,10.796,10.50380243
2021-06-10 14:00:00,7.345,8.667516701,5.858870882,7.286932294,8.284981211,9.370182697,10.596,11.55579949
2021-06-10 15:00:00,7.504,8.85783974,5.985687621,8.179927735,8.464396385,9.572741043,9.91,10.71839866
2021-06-10 16:00:00,7.607,8.976790833,5.431605915,7.698393468,8.580568714,9.704452483,9.375,10.37984728
2021-06-10 17:00:00,7.172,8.347557623,5.72097752,7.252866527,8.455869431,9.149415781,8.501,9.651184599
2021-06-10 18:00:00,6.872,8.109471754,5.481846429,7.749142784,7.752043426,8.766925661,7.5,7.88759938
2021-06-10 19:00:00,6.642,7.838752975,5.271773279,6.722482876,7.492594202,8.473939305,6.487,6.939293798
2021-06-10 20:00:00,7.1,8.852258635,5.663395138,7.185529719,8.008368383,9.063061161,5.765,6.38483956
2021-06-10 21:00:00,7.556,9.492967451,6.02676617,9.438186281,8.522963276,9.23456429,5.542,5.786482997
2021-06-10 22:00:00,7.709,9.097147113,5.493385489,7.793747871,9.7625,9.487879103,4.687,5.157375338
2021-06-10 23:00:00,7.81,9.216139532,6.230740936,7.973782576,10.14699171,9.7625,3.636,4.152119696
2021-06-11 00:00:00,7.26,8.598933345,5.62898274,7.86085703,8.189095109,9.415665026,3.094,3.532011631
2021-06-11 01:00:00,7.028,7.909706097,6.109446919,7.125756119,8.614455274,9.077615885,2.89,2.086
2021-06-11 02:00:00,6.588,7.79080878,5.254978672,6.667235234,7.16995013,8.412611194,2.992,3.079599725
2021-06-11 03:00:00,6.012,5.312155913,4.795487107,6.066539324,6.778842745,7.669589394,2.966,3.074218196
2021-06-11 04:00:00,5.588,6.594145117,4.462665925,5.653778102,6.303069511,7.128690388,3.192,3.467611155
2021-06-11 05:00:00,5.374,6.342462675,4.286690706,5.438594619,5.95077066,6.406731327,3.429,3.787194395
2021-06-11 06:00:00,5.38,6.348712104,4.291258279,5.444879681,6.068311472,6.863520322,4.708,4.543834089
2021-06-11 07:00:00,5.74,6.533601589,4.578531828,5.296098028,6.5763438,7.321046167,6.179,7.077694549
2021-06-11 08:00:00,5.315,6.271987044,4.23954267,5.384601609,5.995123888,6.75529103,8.354,9.249006064
2021-06-11 09:00:00,5.15,6.077273628,4.107912413,6.68588691,6.492610727,6.563961637,9.148,8.382189646
2021-06-11 10:00:00,5.354,6.044447722,3.950880723,5.418225716,6.113436136,6.830125889,9.81,8.547690626
2021-06-11 11:00:00,5.889,7.579316559,4.697261325,5.953484271,6.642872246,7.512646569,10.711,8.187018286
2021-06-11 12:00:00,6.405,7.921226678,5.110443112,6.606809931,7.224355423,8.166122975,11.248,9.665043496
2021-06-11 13:00:00,7.05,8.319413677,5.630019944,6.645136025,7.952203167,8.99192831,10.993,9.614445868
2021-06-11 14:00:00,7.345,8.656150815,5.85869105,7.427650545,8.28451472,9.370395473,10.207,11.32833884
2021-06-11 15:00:00,7.504,8.791655137,5.990987374,7.594094635,8.332639256,9.571925429,9.711,10.54552631
2021-06-11 16:00:00,7.607,9.246832194,7.350516105,7.679061761,8.580562867,9.704339045,9.087,9.93853216
2021-06-11 17:00:00,7.172,8.451108279,5.720694989,7.256576034,8.089786562,9.202388786,8.529,9.469891276
2021-06-11 18:00:00,6.872,7.699133666,5.48162491,6.734841611,7.5869939,8.80738622,7.284,7.44364801
2021-06-11 19:00:00,6.642,7.840976657,5.299501958,6.723546431,7.606438751,8.475367707,6.182,6.796880742
2021-06-11 20:00:00,7.1,8.378366902,5.663333195,7.185971187,8.009535766,9.056783893,5.996,6.417223754
2021-06-11 21:00:00,7.556,9.7625,6.060938545,7.646706652,8.529464796,9.639356469,5.62,4.973054319
2021-06-11 22:00:00,7.709,9.132446241,6.349476887,7.80120824,8.671974476,9.835252129,4.784,4.99604726
2021-06-11 23:00:00,7.81,9.216279274,5.987340843,7.97969214,8.809449188,9.7625,3.836,4.0731409
2021-06-12 00:00:00,6.413,8.567321225,5.79265121,7.346988619,8.189199036,9.261322017,3.128,3.404818193
2021-06-12 01:00:00,6.56,8.293761148,5.607016795,6.757619757,7.927896331,9.019743112,2.909,3.01760988
2021-06-12 02:00:00,6.223,7.775014835,5.675544275,6.668197844,7.431938561,8.405474706,2.562,3.103439663
2021-06-12 03:00:00,5.556,7.11039379,6.079268306,6.085459278,5.855475992,7.671198743,2.762,4.789975602
2021-06-12 04:00:00,5.049,6.596356856,4.458786212,5.484359201,6.3046143,7.129657379,3.14,3.395100264
2021-06-12 05:00:00,5.046,6.334413585,4.288676232,5.441083572,6.064622105,6.858773853,3.28,3.336023432
2021-06-12 06:00:00,4.923,6.715696934,4.294179498,5.448127935,4.290025698,7.013644944,3.681,2.582166989
2021-06-12 07:00:00,5.095,6.780352297,4.588243874,5.81283059,6.480458578,6.468069062,4.498,6.615067185
2021-06-12 08:00:00,5.38,6.278973061,4.244242861,5.370484785,7.358845658,6.788264206,5.538,8.148761414
